datetime,DNI,Temperatura,Viento,Humedad,COLCA_SOLAR
2024-04-06 12:00:00,485.28,20.2,3.86,8.85,0.50941
2024-04-06 13:00:00,600.79,18.66,3.71,9.19,0.4166925
2024-04-06 14:00:00,612.06,17.18,3.35,9.5,0.4676125
2024-04-06 15:00:00,540.54,15.93,2.83,9.71,0.748385
2024-04-06 16:00:00,400.13,14.58,2.22,9.89,0.5078975
2024-04-06 17:00:00,109.06,12.87,1.51,10.13,0.0999125
2024-04-06 18:00:00,0.0,11.52,0.85,10.34,0.00957
2024-04-06 19:00:00,0.0,11.07,0.83,10.44,0.0
2024-04-06 20:00:00,0.0,10.79,0.99,10.49,0.0
2024-04-06 21:00:00,0.0,10.53,1.22,10.53,0.0
2024-04-06 22:00:00,0.0,10.22,1.5,10.44,0.0
2024-04-06 23:00:00,0.0,10.1,1.4,10.32,0.0
2024-04-07 00:00:00,0.0,9.97,1.43,10.22,0.0
2024-04-07 01:00:00,0.0,9.86,1.66,10.08,0.0
2024-04-07 02:00:00,0.0,9.66,1.83,9.88,0.0
2024-04-07 03:00:00,0.0,9.53,1.89,9.68,0.0
2024-04-07 04:00:00,0.0,9.34,1.97,9.5,0.0
2024-04-07 05:00:00,0.0,9.1,2.19,9.31,0.0
2024-04-07 06:00:00,12.46,9.29,2.54,9.24,0.0064824999999999995
2024-04-07 07:00:00,115.51,12.3,2.92,9.14,0.067865
2024-04-07 08:00:00,402.75,15.91,1.95,8.33,0.0
2024-04-07 09:00:00,506.18,19.11,0.9,7.87,0.0
2024-04-07 10:00:00,571.55,20.94,1.75,7.92,0.0
2024-04-07 11:00:00,643.31,21.79,2.87,8.19,0.0
2024-04-07 12:00:00,731.81,21.68,3.61,8.57,0.0
2024-04-07 13:00:00,674.6,20.68,4.01,8.99,0.0
2024-04-07 14:00:00,608.47,18.79,3.9,9.41,0.0
2024-04-07 15:00:00,563.83,16.74,3.29,9.76,0.0
2024-04-07 16:00:00,486.15,15.0,2.48,9.98,0.0735275
2024-04-07 17:00:00,177.5,13.36,1.69,10.18,0.1005775
2024-04-07 18:00:00,0.0,12.28,1.09,10.32,0.006405
2024-04-07 19:00:00,0.0,12.06,1.12,10.32,0.0
2024-04-07 20:00:00,0.0,11.72,1.08,10.36,0.0
2024-04-07 21:00:00,0.0,11.19,1.31,10.46,0.0
2024-04-07 22:00:00,0.0,10.84,1.63,10.47,0.0
2024-04-07 23:00:00,0.0,10.77,1.71,10.42,0.0
2024-04-08 00:00:00,0.0,10.72,1.74,10.37,0.0
2024-04-08 01:00:00,0.0,10.56,1.71,10.32,0.0
2024-04-08 02:00:00,0.0,10.36,1.69,10.26,0.0
2024-04-08 03:00:00,0.0,10.17,1.6,10.21,0.0
2024-04-08 04:00:00,0.0,9.85,1.68,10.12,0.0
2024-04-08 05:00:00,0.0,9.41,1.73,10.01,0.0
2024-04-08 06:00:00,11.63,9.63,2.03,9.88,0.0038399999999999997
2024-04-08 07:00:00,271.8,12.99,2.07,9.18,0.058972500000000004
2024-04-08 08:00:00,437.12,16.66,0.85,8.28,0.1935
2024-04-08 09:00:00,573.57,19.08,1.81,8.06,0.25728
2024-04-08 10:00:00,621.89,20.52,2.9,8.2,0.5818300000000001
2024-04-08 11:00:00,667.03,20.97,3.84,8.55,0.78318
2024-04-08 12:00:00,667.37,20.49,4.31,9.0,0.833415
2024-04-08 13:00:00,568.01,18.63,4.14,9.44,0.6329825
2024-04-08 14:00:00,524.49,16.9,3.64,9.73,0.8189575
2024-04-08 15:00:00,504.69,15.65,3.14,9.85,0.5392250000000001
2024-04-08 16:00:00,327.03,14.34,2.59,9.95,0.36119
2024-04-08 17:00:00,58.92,12.66,1.84,10.11,0.139945
2024-04-08 18:00:00,0.0,11.51,1.07,10.24,0.002045
2024-04-08 19:00:00,0.0,11.25,0.61,10.28,0.0
2024-04-08 20:00:00,0.0,11.04,0.57,10.33,0.0
2024-04-08 21:00:00,0.0,10.69,0.48,10.43,0.0
2024-04-08 22:00:00,0.0,10.36,0.69,10.49,0.0
2024-04-08 23:00:00,0.0,9.91,0.83,10.46,0.0
2024-04-09 00:00:00,0.0,9.68,0.87,10.38,0.0
2024-04-09 01:00:00,0.0,9.61,0.84,10.29,0.0
2024-04-09 02:00:00,0.0,9.41,0.9,10.15,0.0
2024-04-09 03:00:00,0.0,9.37,0.98,9.94,0.0
2024-04-09 04:00:00,0.0,9.49,1.04,9.72,0.0
2024-04-09 05:00:00,0.0,9.2,1.15,9.5,0.0
2024-04-09 06:00:00,28.63,9.6,1.57,9.3,0.0086075
2024-04-09 07:00:00,182.37,12.75,1.83,8.77,0.0672325
2024-04-09 08:00:00,398.67,16.36,0.8,8.1,0.4183
2024-04-09 09:00:00,528.29,19.08,1.26,7.91,0.9592974999999999
2024-04-09 10:00:00,597.5,20.85,2.23,7.99,1.2023774999999999
2024-04-09 11:00:00,673.99,21.72,3.19,8.26,1.267745
2024-04-09 12:00:00,694.26,21.29,3.86,8.65,1.2729425
2024-04-09 13:00:00,658.96,19.83,4.07,9.09,1.186625
2024-04-09 14:00:00,671.84,18.15,3.84,9.45,0.885205
2024-04-09 15:00:00,581.68,16.66,3.33,9.71,0.4545125
2024-04-09 16:00:00,373.85,15.13,2.61,9.88,0.1902575
2024-04-09 17:00:00,132.64,13.45,1.8,10.08,0.0565775
2024-04-09 18:00:00,0.0,12.17,1.0,10.35,0.00851
2024-04-09 19:00:00,0.0,11.86,0.59,10.46,0.0
2024-04-09 20:00:00,0.0,11.62,0.37,10.56,0.0
2024-04-09 21:00:00,0.0,11.36,0.23,10.66,0.0
2024-04-09 22:00:00,0.0,11.04,0.19,10.76,0.0
2024-04-09 23:00:00,0.0,10.76,0.58,10.78,0.0
2024-04-10 00:00:00,0.0,10.45,0.8,10.72,0.0
2024-04-10 01:00:00,0.0,10.05,0.76,10.61,0.0
2024-04-10 02:00:00,0.0,9.66,0.83,10.46,0.0
2024-04-10 03:00:00,0.0,9.14,1.1,10.19,0.0
2024-04-10 04:00:00,0.0,9.0,1.23,9.86,0.0
2024-04-10 05:00:00,0.0,8.81,1.24,9.59,0.0
2024-04-10 06:00:00,20.9,9.21,1.44,9.4,0.00421
2024-04-10 07:00:00,308.4,12.73,1.39,8.6,0.06035
2024-04-10 08:00:00,464.49,16.33,0.43,7.78,0.1852825
2024-04-10 09:00:00,529.47,18.98,1.96,7.57,0.3178925
2024-04-10 10:00:00,633.86,20.59,3.22,7.79,0.55956
2024-04-10 11:00:00,578.84,21.14,4.44,8.22,0.7937225
2024-04-10 12:00:00,523.38,20.61,5.08,8.72,1.0601825
2024-04-10 13:00:00,606.11,18.81,5.23,9.25,0.9034325000000001
2024-04-10 14:00:00,631.2,16.83,4.85,9.7,0.48971
2024-04-10 15:00:00,474.36,15.29,4.19,9.89,0.594965
2024-04-10 16:00:00,299.01,13.86,3.42,9.81,0.22100999999999998
2024-04-10 17:00:00,91.12,12.28,2.6,9.63,0.08648
2024-04-10 18:00:00,0.0,10.94,1.74,9.66,0.0082025
2024-04-10 19:00:00,0.0,10.43,1.29,9.61,0.0
2024-04-10 20:00:00,0.0,10.31,1.12,9.46,0.0
2024-04-10 21:00:00,0.0,10.08,0.86,9.35,0.0
2024-04-10 22:00:00,0.0,9.83,0.59,9.21,0.0
2024-04-10 23:00:00,0.0,9.55,0.84,8.98,0.0
2024-04-11 00:00:00,0.0,9.28,1.38,8.67,0.0
2024-04-11 01:00:00,0.0,9.12,1.73,8.31,0.0
2024-04-11 02:00:00,0.0,9.17,1.83,7.89,0.0
2024-04-11 03:00:00,0.0,9.45,1.66,7.63,0.0
2024-04-11 04:00:00,0.0,9.66,1.37,7.54,0.0
2024-04-11 05:00:00,0.0,9.79,1.22,7.62,0.0
2024-04-11 06:00:00,11.75,10.15,1.18,7.8,0.009115
2024-04-11 07:00:00,79.48,12.88,0.66,8.05,0.0632475
2024-04-11 08:00:00,39.02,15.71,1.61,8.13,0.1911075
2024-04-11 09:00:00,97.14,17.63,2.72,8.11,0.7994175000000001
2024-04-11 10:00:00,241.97,18.65,3.56,8.24,0.9183375
2024-04-11 11:00:00,233.49,18.99,4.17,8.48,0.8625225
2024-04-11 12:00:00,152.12,18.61,4.67,8.79,1.0315025
2024-04-11 13:00:00,161.09,17.43,4.73,9.14,0.83876
2024-04-11 14:00:00,186.78,15.88,4.3,9.4,0.23535
2024-04-11 15:00:00,209.51,14.49,3.53,9.48,0.40556250000000005
2024-04-11 16:00:00,126.59,13.35,2.82,9.4,0.2306875
2024-04-11 17:00:00,58.01,12.17,2.14,9.35,0.088855
2024-04-11 18:00:00,0.0,11.11,1.24,9.39,0.010817499999999999
2024-04-11 19:00:00,0.0,10.67,0.72,9.22,0.0
2024-04-11 20:00:00,0.0,10.45,0.89,8.9,0.0
2024-04-11 21:00:00,0.0,10.38,0.97,8.55,0.0
2024-04-11 22:00:00,0.0,10.39,0.98,8.16,0.0
2024-04-11 23:00:00,0.0,10.18,1.12,7.79,0.0
2024-04-12 00:00:00,0.0,9.7,1.37,7.49,0.0
2024-04-12 01:00:00,0.0,9.32,1.59,7.34,0.0
2024-04-12 02:00:00,0.0,9.06,1.83,7.27,0.0
2024-04-12 03:00:00,0.0,8.78,2.07,7.19,0.0
2024-04-12 04:00:00,0.0,8.72,2.29,7.13,0.0
2024-04-12 05:00:00,0.0,8.65,2.48,7.05,0.0
2024-04-12 06:00:00,19.38,9.17,2.52,7.02,0.0038775
2024-04-12 07:00:00,250.86,12.28,2.11,7.15,0.0470575
2024-04-12 08:00:00,486.24,16.46,1.93,7.41,0.38289
2024-04-12 09:00:00,589.85,19.27,4.56,7.51,0.7971325
2024-04-12 10:00:00,648.24,20.47,5.66,7.69,1.0101375
2024-04-12 11:00:00,565.81,20.55,6.08,8.01,1.0782924999999999
2024-04-12 12:00:00,664.38,20.1,6.18,8.32,0.917195
2024-04-12 13:00:00,711.44,19.3,6.18,8.54,0.670465
2024-04-12 14:00:00,650.98,18.13,6.01,8.68,0.9512775
2024-04-12 15:00:00,615.47,16.76,5.55,8.77,0.537755
2024-04-12 16:00:00,497.68,15.27,4.83,8.83,0.2596025
2024-04-12 17:00:00,155.19,13.62,3.83,8.88,0.1288775
2024-04-12 18:00:00,0.0,11.88,2.16,9.07,0.00383
2024-04-12 19:00:00,0.0,11.05,1.35,9.11,0.0
2024-04-12 20:00:00,0.0,10.86,1.15,8.91,0.0
2024-04-12 21:00:00,0.0,11.07,1.03,8.7,0.0
2024-04-12 22:00:00,0.0,11.17,1.02,8.55,0.0
2024-04-12 23:00:00,0.0,11.21,0.94,8.45,0.0
2024-04-13 00:00:00,0.0,11.06,0.98,8.39,0.0
2024-04-13 01:00:00,0.0,10.7,1.12,8.32,0.0
2024-04-13 02:00:00,0.0,10.59,1.14,8.24,0.0
2024-04-13 03:00:00,0.0,10.42,1.1,8.18,0.0
2024-04-13 04:00:00,0.0,10.12,1.02,8.14,0.0
2024-04-13 05:00:00,0.0,9.76,1.0,8.17,0.0
2024-04-13 06:00:00,34.77,10.09,0.9,8.22,0.00422
2024-04-13 07:00:00,246.95,13.51,1.1,7.94,0.04378
2024-04-13 08:00:00,516.57,17.07,3.82,7.28,0.3824025
2024-04-13 09:00:00,618.51,19.2,4.99,7.07,0.7857125
2024-04-13 10:00:00,660.19,20.44,5.71,7.29,0.98099
2024-04-13 11:00:00,721.26,20.93,6.28,7.64,1.08221
2024-04-13 12:00:00,746.07,20.62,6.56,7.97,1.0669075000000001
2024-04-13 13:00:00,684.43,19.63,6.61,8.24,0.7271425
2024-04-13 14:00:00,702.52,17.98,6.46,8.39,0.3325375
2024-04-13 15:00:00,562.76,16.12,5.97,8.45,0.2391725
2024-04-13 16:00:00,396.78,14.31,5.28,8.36,0.1569475
2024-04-13 17:00:00,99.93,12.65,4.37,8.22,0.1080025
2024-04-13 18:00:00,0.0,10.63,2.6,8.34,0.0023725
2024-04-13 19:00:00,0.0,9.4,1.04,8.38,0.0
2024-04-13 20:00:00,0.0,9.15,0.85,7.94,0.0
2024-04-13 21:00:00,0.0,9.41,1.03,7.41,0.0
2024-04-13 22:00:00,0.0,9.51,0.96,6.91,0.0
2024-04-13 23:00:00,0.0,9.38,0.89,6.48,0.0
2024-04-14 00:00:00,0.0,8.93,0.97,6.16,0.0
2024-04-14 01:00:00,0.0,8.27,1.25,5.86,0.0
2024-04-14 02:00:00,0.0,7.63,1.38,5.58,0.0
2024-04-14 03:00:00,0.0,7.2,1.41,5.26,0.0
2024-04-14 04:00:00,0.0,6.88,1.46,4.83,0.0
2024-04-14 05:00:00,0.0,6.3,1.65,4.37,0.0
2024-04-14 06:00:00,40.63,6.91,1.77,3.95,0.004055
2024-04-14 07:00:00,213.07,11.65,1.8,3.9,0.0510225
2024-04-14 08:00:00,387.72,16.8,2.96,3.57,0.3864575
2024-04-14 09:00:00,422.86,19.64,4.27,3.64,0.79663
2024-04-14 10:00:00,451.06,21.26,5.3,3.94,0.9986325
2024-04-14 11:00:00,499.07,22.04,6.24,4.41,1.089025
2024-04-14 12:00:00,526.79,22.03,6.96,4.98,1.093985
2024-04-14 13:00:00,572.74,21.27,7.38,5.55,1.07835
2024-04-14 14:00:00,461.59,19.78,7.28,6.11,0.966885
2024-04-14 15:00:00,569.82,17.92,6.69,6.51,0.760495
2024-04-14 16:00:00,486.14,15.8,5.71,6.76,0.4330825
2024-04-14 17:00:00,228.72,13.16,4.11,7.05,0.10073750000000001
2024-04-14 18:00:00,0.0,9.85,2.19,7.66,0.001635
2024-04-14 19:00:00,0.0,8.81,0.93,7.85,0.0
2024-04-14 20:00:00,0.0,8.52,0.93,7.76,0.0
2024-04-14 21:00:00,0.0,8.43,1.17,7.58,0.0
2024-04-14 22:00:00,0.0,8.5,1.16,7.48,0.0
2024-04-14 23:00:00,0.0,8.76,1.0,7.3,0.0
2024-04-15 00:00:00,0.0,8.84,0.99,6.97,0.0
2024-04-15 01:00:00,0.0,8.67,0.87,6.51,0.0
2024-04-15 02:00:00,0.0,8.33,0.93,5.97,0.0
2024-04-15 03:00:00,0.0,7.57,1.2,5.32,0.0
2024-04-15 04:00:00,0.0,7.09,1.4,4.62,0.0
2024-04-15 05:00:00,0.0,7.51,1.4,4.02,0.0
2024-04-15 06:00:00,105.8,8.25,1.22,3.66,0.00364
2024-04-15 07:00:00,435.15,12.21,1.32,3.7,0.04876
2024-04-15 08:00:00,551.05,16.48,3.68,3.51,0.4043
2024-04-15 09:00:00,592.68,18.93,5.04,3.69,0.8190375
2024-04-15 10:00:00,535.38,20.48,6.13,4.12,1.0115825
2024-04-15 11:00:00,659.91,21.17,6.9,4.56,1.09072
2024-04-15 12:00:00,548.63,21.31,7.36,4.84,1.0952775
2024-04-15 13:00:00,538.09,20.88,7.58,5.02,1.082905
2024-04-15 14:00:00,612.34,19.94,7.42,5.2,0.9548525
2024-04-15 15:00:00,598.41,18.54,6.66,5.37,0.73203
2024-04-15 16:00:00,398.46,16.84,5.66,5.46,0.4006375
2024-04-15 17:00:00,158.91,14.31,4.2,5.79,0.08926
2024-04-15 18:00:00,0.0,10.76,1.67,6.44,0.00058
2024-04-15 19:00:00,0.0,9.51,1.29,6.63,0.0
2024-04-15 20:00:00,0.0,9.32,1.47,6.6,0.0
2024-04-15 21:00:00,0.0,9.65,1.22,6.7,0.0
2024-04-15 22:00:00,0.0,9.33,1.29,6.92,0.0
2024-04-15 23:00:00,0.0,8.63,1.9,6.83,0.0
2024-04-16 00:00:00,0.0,9.09,1.21,6.7,0.0
2024-04-16 01:00:00,0.0,9.39,0.72,6.8,0.0
2024-04-16 02:00:00,0.0,9.36,1.01,6.82,0.0
2024-04-16 03:00:00,0.0,9.54,1.25,6.86,0.0
2024-04-16 04:00:00,0.0,9.1,1.54,7.03,0.0
2024-04-16 05:00:00,0.0,8.3,2.21,7.25,0.0
2024-04-16 06:00:00,22.9,7.81,2.73,7.25,0.00405
2024-04-16 07:00:00,240.61,10.15,2.95,7.23,0.0433075
2024-04-16 08:00:00,259.75,13.78,2.07,7.28,0.4011525
2024-04-16 09:00:00,266.54,17.89,0.15,6.83,0.8041475
2024-04-16 10:00:00,247.66,20.62,2.04,6.44,0.9933799999999999
2024-04-16 11:00:00,342.99,22.02,3.36,6.4,1.0821975
2024-04-16 12:00:00,342.12,22.13,4.28,6.66,1.0888925
2024-04-16 13:00:00,327.32,21.38,4.62,7.1,1.06921
2024-04-16 14:00:00,402.12,20.11,4.24,7.56,0.9397275
2024-04-16 15:00:00,373.03,18.51,3.47,7.9,0.7207125
2024-04-16 16:00:00,402.1,16.82,2.4,8.12,0.413655
2024-04-16 17:00:00,173.77,14.92,1.52,8.29,0.06667000000000001
2024-04-16 18:00:00,0.0,12.75,0.85,8.64,0.002145
2024-04-16 19:00:00,0.0,11.97,1.65,8.76,0.0
2024-04-16 20:00:00,0.0,12.11,1.55,8.69,0.0
2024-04-16 21:00:00,0.0,12.16,1.1,8.69,0.0
2024-04-16 22:00:00,0.0,11.79,1.09,8.73,0.0
2024-04-16 23:00:00,0.0,11.26,1.06,8.73,0.0
2024-04-17 00:00:00,0.0,10.9,1.12,8.65,0.0
2024-04-17 01:00:00,0.0,10.55,1.32,8.52,0.0
2024-04-17 02:00:00,0.0,10.19,1.59,8.36,0.0
2024-04-17 03:00:00,0.0,9.88,1.73,8.16,0.0
2024-04-17 04:00:00,0.0,9.41,1.84,7.92,0.0
2024-04-17 05:00:00,0.0,8.86,1.91,7.68,0.0
2024-04-17 06:00:00,16.8,9.02,2.18,7.53,0.0038575
2024-04-17 07:00:00,171.33,13.31,2.58,7.23,0.03503
2024-04-17 08:00:00,243.89,17.51,0.81,6.54,0.406925
2024-04-17 09:00:00,394.81,20.21,1.77,6.35,0.8084875
2024-04-17 10:00:00,357.16,21.94,2.78,6.42,0.991085
2024-04-17 11:00:00,413.31,22.83,3.72,6.62,1.07345
2024-04-17 12:00:00,490.67,22.91,4.45,6.94,1.0747575
2024-04-17 13:00:00,567.66,22.29,4.82,7.25,1.0577225000000001
2024-04-17 14:00:00,633.8,20.82,4.78,7.59,0.93856
2024-04-17 15:00:00,533.74,19.0,4.16,7.89,0.7035875
2024-04-17 16:00:00,347.6,17.02,3.44,8.06,0.3886675
2024-04-17 17:00:00,141.02,14.74,2.81,8.2,0.07475749999999999
2024-04-17 18:00:00,0.0,12.04,1.82,8.37,0.001955
2024-04-17 19:00:00,0.0,11.55,1.04,8.49,0.0
2024-04-17 20:00:00,0.0,11.48,0.72,8.59,0.0
2024-04-17 21:00:00,0.0,11.29,0.88,8.42,0.0
2024-04-17 22:00:00,0.0,10.91,1.41,8.23,0.0
2024-04-17 23:00:00,0.0,10.42,2.11,8.07,0.0
2024-04-18 00:00:00,0.0,9.8,2.57,7.65,0.0
2024-04-18 01:00:00,0.0,9.63,2.83,7.25,0.0
2024-04-18 02:00:00,0.0,9.36,3.03,7.03,0.0
2024-04-18 03:00:00,0.0,8.98,3.23,6.96,0.0
2024-04-18 04:00:00,0.0,8.6,3.11,7.08,0.0
2024-04-18 05:00:00,0.0,8.56,2.84,7.22,0.0
2024-04-18 06:00:00,7.7,9.26,2.76,7.35,0.00715
2024-04-18 07:00:00,90.29,13.21,2.61,7.48,0.0792925
2024-04-18 08:00:00,187.45,17.26,1.07,7.41,0.33494
2024-04-18 09:00:00,136.15,19.58,2.63,7.4,0.6309375
2024-04-18 10:00:00,254.02,20.5,4.17,7.67,0.9163749999999999
2024-04-18 11:00:00,302.91,20.6,5.0,8.01,1.0535475
2024-04-18 12:00:00,396.22,19.66,5.29,8.36,0.9973775
2024-04-18 13:00:00,623.91,18.49,5.27,8.51,0.80684
2024-04-18 14:00:00,404.17,16.91,5.07,8.44,0.6397725000000001
2024-04-18 15:00:00,299.28,15.28,4.41,8.17,0.5998825
2024-04-18 16:00:00,170.78,14.23,3.83,7.89,0.3879125
2024-04-18 17:00:00,29.13,12.71,2.66,7.71,0.0879125
2024-04-18 18:00:00,0.0,10.91,1.67,7.7,0.0034625
2024-04-18 19:00:00,0.0,10.54,2.17,7.48,0.0
2024-04-18 20:00:00,0.0,10.46,2.18,7.22,0.0
2024-04-18 21:00:00,0.0,10.12,2.23,6.99,0.0
2024-04-18 22:00:00,0.0,9.72,2.22,6.84,0.0
2024-04-18 23:00:00,0.0,9.38,2.16,6.82,0.0
2024-04-19 00:00:00,0.0,9.22,2.03,6.89,0.0
2024-04-19 01:00:00,0.0,9.2,1.91,6.98,0.0
2024-04-19 02:00:00,0.0,9.26,1.72,7.06,0.0
2024-04-19 03:00:00,0.0,9.24,1.36,7.08,0.0
2024-04-19 04:00:00,0.0,9.26,1.26,7.05,0.0
2024-04-19 05:00:00,0.0,9.38,1.29,7.05,0.0
2024-04-19 06:00:00,23.11,9.56,1.49,7.11,0.0052725
2024-04-19 07:00:00,296.02,12.81,1.65,7.16,0.05395
2024-04-19 08:00:00,429.84,16.4,2.63,7.25,0.39058000000000004
2024-04-19 09:00:00,517.15,18.81,3.68,7.23,0.7709075
2024-04-19 10:00:00,621.66,20.38,4.53,7.37,0.9607075
2024-04-19 11:00:00,644.78,21.09,5.23,7.65,1.0525725
2024-04-19 12:00:00,615.65,20.64,5.6,7.99,1.08064
2024-04-19 13:00:00,612.88,19.35,5.61,8.28,1.0610425
2024-04-19 14:00:00,510.04,17.43,5.14,8.54,0.924995
2024-04-19 15:00:00,446.94,15.8,4.31,8.69,0.6811725
2024-04-19 16:00:00,288.86,14.36,3.43,8.72,0.2815875
2024-04-19 17:00:00,48.4,12.77,2.59,8.73,0.070155
2024-04-19 18:00:00,0.0,11.38,1.66,8.79,0.003115
2024-04-19 19:00:00,0.0,10.67,1.04,8.76,0.0
2024-04-19 20:00:00,0.0,10.56,1.07,8.64,0.0
2024-04-19 21:00:00,0.0,10.36,1.0,8.56,0.0
2024-04-19 22:00:00,0.0,10.11,1.06,8.52,0.0
2024-04-19 23:00:00,0.0,10.02,1.18,8.48,0.0
2024-04-20 00:00:00,0.0,9.79,1.33,8.47,0.0
2024-04-20 01:00:00,0.0,9.47,1.51,8.46,0.0
2024-04-20 02:00:00,0.0,9.09,1.69,8.39,0.0
2024-04-20 03:00:00,0.0,8.81,1.81,8.27,0.0
2024-04-20 04:00:00,0.0,8.58,2.0,8.11,0.0
2024-04-20 05:00:00,0.0,8.36,2.2,7.9,0.0
2024-04-20 06:00:00,26.8,8.64,2.33,7.66,0.0043425
2024-04-20 07:00:00,370.2,12.1,2.53,7.29,0.059312500000000004
2024-04-20 08:00:00,494.93,15.91,1.31,6.91,0.3717175
2024-04-20 09:00:00,643.95,18.69,1.93,6.76,0.74132
2024-04-20 10:00:00,692.59,20.3,3.11,6.86,0.9909
2024-04-20 11:00:00,671.54,20.94,3.93,7.15,1.2420375
2024-04-20 12:00:00,668.5,20.79,4.43,7.49,1.1129799999999999
2024-04-20 13:00:00,566.7,19.79,4.71,7.89,0.8076075
2024-04-20 14:00:00,538.94,17.73,4.44,8.34,0.9556175
2024-04-20 15:00:00,623.61,15.79,3.7,8.66,0.4297475
2024-04-20 16:00:00,402.0,13.92,2.94,8.88,0.4913775
2024-04-20 17:00:00,132.12,12.02,2.07,9.08,0.070385
2024-04-20 18:00:00,0.0,10.65,1.11,9.31,0.0031825
2024-04-20 19:00:00,0.0,10.52,0.64,9.37,0.0
2024-04-20 20:00:00,0.0,10.52,0.46,9.4,0.0
2024-04-20 21:00:00,0.0,10.28,0.39,9.48,0.0
2024-04-20 22:00:00,0.0,10.07,0.36,9.54,0.0
2024-04-20 23:00:00,0.0,9.87,0.38,9.57,0.0
2024-04-21 00:00:00,0.0,9.62,0.52,9.56,0.0
2024-04-21 01:00:00,0.0,9.39,0.67,9.51,0.0
2024-04-21 02:00:00,0.0,9.16,0.77,9.43,0.0
2024-04-21 03:00:00,0.0,9.08,0.9,9.33,0.0
2024-04-21 04:00:00,0.0,8.99,1.16,9.22,0.0
2024-04-21 05:00:00,0.0,8.94,1.33,9.1,0.0
2024-04-21 06:00:00,61.72,9.24,1.6,8.93,0.0066500000000000005
2024-04-21 07:00:00,258.45,12.18,1.68,8.51,0.092865
2024-04-21 08:00:00,337.87,15.51,1.18,8.01,0.4483825
2024-04-21 09:00:00,358.07,18.03,2.15,7.78,0.89096
2024-04-21 10:00:00,500.24,19.25,3.3,7.82,0.9665775
2024-04-21 11:00:00,718.81,19.69,4.0,7.96,0.7414525000000001
2024-04-21 12:00:00,608.93,19.59,4.37,8.11,1.129375
2024-04-21 13:00:00,580.63,18.76,4.5,8.3,0.811105
2024-04-21 14:00:00,595.97,17.38,4.17,8.49,1.0792325
2024-04-21 15:00:00,410.97,16.05,3.69,8.59,0.7924525
2024-04-21 16:00:00,334.75,14.69,3.19,8.64,0.36507
2024-04-21 17:00:00,63.05,12.98,2.52,8.76,0.1495425
2024-04-21 18:00:00,0.0,11.32,1.8,8.98,0.00192
2024-04-21 19:00:00,0.0,10.69,1.43,9.08,0.0
2024-04-21 20:00:00,0.0,10.42,1.26,9.09,0.0
2024-04-21 21:00:00,0.0,10.08,1.16,9.13,0.0
2024-04-21 22:00:00,0.0,9.79,1.23,9.13,0.0
2024-04-21 23:00:00,0.0,9.47,1.15,9.13,0.0
2024-04-22 00:00:00,0.0,9.08,1.13,9.13,0.0
2024-04-22 01:00:00,0.0,8.81,1.19,9.13,0.0
2024-04-22 02:00:00,0.0,8.57,1.34,9.1,0.0
2024-04-22 03:00:00,0.0,8.31,1.49,9.05,0.0
2024-04-22 04:00:00,0.0,8.05,1.81,8.97,0.0
2024-04-22 05:00:00,0.0,8.03,2.1,8.84,0.0
2024-04-22 06:00:00,73.05,8.52,2.4,8.69,0.0024200000000000003
2024-04-22 07:00:00,347.37,12.14,2.49,8.21,0.0862025
2024-04-22 08:00:00,561.84,16.19,1.27,7.39,0.31734
2024-04-22 09:00:00,776.2,18.97,2.0,7.24,0.5918875
2024-04-22 10:00:00,719.26,20.58,3.21,7.39,1.0096425
2024-04-22 11:00:00,632.82,20.91,3.94,7.75,1.0300125
2024-04-22 12:00:00,565.41,20.62,4.11,8.16,1.266075
2024-04-22 13:00:00,625.69,19.6,3.93,8.58,1.09518
2024-04-22 14:00:00,594.61,17.95,3.47,8.97,0.6827475
2024-04-22 15:00:00,390.97,16.03,2.91,9.28,0.41083749999999997
2024-04-22 16:00:00,335.36,14.37,2.21,9.45,0.295715
2024-04-22 17:00:00,78.13,12.66,1.69,9.58,0.031247499999999997
2024-04-22 18:00:00,0.0,11.41,1.24,9.73,0.00012
2024-04-22 19:00:00,0.0,11.21,1.12,9.72,0.0
2024-04-22 20:00:00,0.0,10.73,0.83,9.76,0.0
2024-04-22 21:00:00,0.0,10.08,0.74,9.88,0.0
2024-04-22 22:00:00,0.0,9.65,0.94,9.93,0.0
2024-04-22 23:00:00,0.0,9.59,1.01,9.88,0.0
2024-04-23 00:00:00,0.0,9.57,0.92,9.8,0.0
2024-04-23 01:00:00,0.0,9.64,0.88,9.69,0.0
2024-04-23 02:00:00,0.0,9.8,0.92,9.56,0.0
2024-04-23 03:00:00,0.0,9.88,0.99,9.45,0.0
2024-04-23 04:00:00,0.0,9.86,1.21,9.33,0.0
2024-04-23 05:00:00,0.0,9.81,1.49,9.16,0.0
2024-04-23 06:00:00,35.44,10.31,1.84,8.97,0.000245
2024-04-23 07:00:00,215.96,13.49,2.1,8.49,0.046962500000000004
2024-04-23 08:00:00,327.02,17.0,1.43,7.68,0.44319
2024-04-23 09:00:00,398.24,19.7,2.04,7.25,0.8958849999999999
2024-04-23 10:00:00,425.94,21.44,2.97,7.07,1.119965
2024-04-23 11:00:00,402.76,22.35,3.73,7.13,1.2432975
2024-04-23 12:00:00,460.32,22.31,4.2,7.39,1.1833175
