datetime,DNI,Temperatura,Viento,Humedad,REPARTICION_ARCUS
2024-07-06 06:00:00,161.21,10.35,1.48,4.53,0.0325
2024-07-06 07:00:00,638.4,14.3,1.21,4.73,3.2287999999999997
2024-07-06 08:00:00,806.9,18.3,1.12,4.78,7.897600000000001
2024-07-06 09:00:00,951.43,20.36,3.07,5.14,11.706199999999999
2024-07-06 10:00:00,863.88,21.42,4.07,5.53,14.534400000000002
2024-07-06 11:00:00,887.5,21.91,4.68,5.86,15.988
2024-07-06 12:00:00,832.69,21.8,5.0,6.21,15.6615
2024-07-06 13:00:00,850.36,21.24,5.04,6.46,15.171700000000001
2024-07-06 14:00:00,805.69,20.21,4.89,6.63,12.918800000000001
2024-07-06 15:00:00,659.42,18.65,4.33,6.78,9.052900000000001
2024-07-06 16:00:00,461.25,16.57,3.55,6.96,4.2656
2024-07-06 17:00:00,36.51,13.5,2.03,7.31,0.4839
2024-07-06 18:00:00,0.0,12.42,0.93,7.33,0.0
2024-07-06 19:00:00,0.0,12.62,0.57,7.13,0.0
2024-07-06 20:00:00,0.0,12.52,0.41,7.09,0.0
2024-07-06 21:00:00,0.0,11.96,0.5,7.05,0.0
2024-07-06 22:00:00,0.0,11.71,1.11,6.91,0.0
2024-07-06 23:00:00,0.0,11.73,1.2,6.75,0.0
2024-07-07 00:00:00,0.0,11.8,1.12,6.67,0.0
2024-07-07 01:00:00,0.0,11.54,1.22,6.62,0.0
2024-07-07 02:00:00,0.0,11.15,1.48,6.53,0.0
2024-07-07 03:00:00,0.0,11.02,1.47,6.41,0.0
2024-07-07 04:00:00,0.0,10.84,1.31,6.37,0.0
2024-07-07 05:00:00,0.0,10.36,1.3,6.41,0.0
2024-07-07 06:00:00,63.81,10.52,1.27,6.47,0.0451
2024-07-07 07:00:00,432.37,14.76,0.79,6.5,2.5216
2024-07-07 08:00:00,740.72,18.25,1.33,6.42,7.335
2024-07-07 09:00:00,815.91,20.31,3.15,6.39,11.2172
2024-07-07 10:00:00,815.37,21.39,4.05,6.51,13.1676
2024-07-07 11:00:00,753.04,21.85,4.7,6.69,15.6751
2024-07-07 12:00:00,500.84,21.8,5.01,6.87,14.7492
2024-07-07 13:00:00,785.06,21.35,4.98,6.99,13.9792
2024-07-07 14:00:00,695.26,20.45,4.68,7.11,12.6127
2024-07-07 15:00:00,626.0,19.23,3.97,7.17,8.7225
2024-07-07 16:00:00,504.0,17.53,3.06,7.24,4.6848
2024-07-07 17:00:00,65.17,14.47,1.57,7.54,0.4908
2024-07-07 18:00:00,0.0,13.28,1.09,7.52,0.0
2024-07-07 19:00:00,0.0,13.31,1.33,7.23,0.0
2024-07-07 20:00:00,0.0,13.34,0.79,7.09,0.0
2024-07-07 21:00:00,0.0,12.72,0.9,7.03,0.0
2024-07-07 22:00:00,0.0,12.5,1.17,6.9,0.0
2024-07-07 23:00:00,0.0,12.29,1.1,6.79,0.0
2024-07-08 00:00:00,0.0,12.01,1.02,6.74,0.0
2024-07-08 01:00:00,0.0,11.81,0.99,6.72,0.0
2024-07-08 02:00:00,0.0,11.65,0.96,6.72,0.0
2024-07-08 03:00:00,0.0,11.37,1.0,6.72,0.0
2024-07-08 04:00:00,0.0,10.98,1.18,6.7,0.0
2024-07-08 05:00:00,0.0,10.76,1.49,6.6,0.0
2024-07-08 06:00:00,293.0,11.23,1.65,6.48,0.0404
2024-07-08 07:00:00,635.61,15.41,1.3,6.4,3.3628
2024-07-08 08:00:00,743.12,18.86,2.09,6.41,8.034600000000001
2024-07-08 09:00:00,910.99,20.4,3.52,6.37,11.663
2024-07-08 10:00:00,925.88,21.37,4.24,6.37,14.3655
2024-07-08 11:00:00,935.14,21.9,4.8,6.42,15.8351
2024-07-08 12:00:00,916.06,21.78,5.18,6.53,15.8114
2024-07-08 13:00:00,872.7,21.1,5.21,6.63,14.8196
2024-07-08 14:00:00,899.97,20.0,4.73,6.7,12.7453
2024-07-08 15:00:00,803.19,18.7,3.74,6.72,9.6955
2024-07-08 16:00:00,562.3,17.02,2.52,6.74,5.1256
2024-07-08 17:00:00,67.39,14.04,1.2,6.99,0.7329
2024-07-08 18:00:00,0.0,12.67,1.1,6.96,0.0
2024-07-08 19:00:00,0.0,12.56,1.46,6.53,0.0
2024-07-08 20:00:00,0.0,12.81,0.98,6.2,0.0
2024-07-08 21:00:00,0.0,12.22,0.88,6.01,0.0
2024-07-08 22:00:00,0.0,11.52,0.87,5.9,0.0
2024-07-08 23:00:00,0.0,11.06,0.91,5.8,0.0
2024-07-09 00:00:00,0.0,10.49,1.16,5.67,0.0
2024-07-09 01:00:00,0.0,9.95,1.18,5.51,0.0
2024-07-09 02:00:00,0.0,9.68,1.05,5.36,0.0
2024-07-09 03:00:00,0.0,9.44,1.08,5.22,0.0
2024-07-09 04:00:00,0.0,9.08,1.36,4.97,0.0
2024-07-09 05:00:00,0.0,8.82,1.39,4.64,0.0
2024-07-09 06:00:00,190.54,9.13,1.22,4.41,0.028
2024-07-09 07:00:00,726.54,13.45,0.65,4.29,3.4343
2024-07-09 08:00:00,774.44,17.2,1.7,4.22,8.1561
2024-07-09 09:00:00,925.66,18.95,3.82,4.45,12.0037
2024-07-09 10:00:00,961.58,19.83,4.61,4.75,14.7296
2024-07-09 11:00:00,998.37,20.29,5.02,5.02,16.2608
2024-07-09 12:00:00,978.17,20.42,5.11,5.25,16.4424
2024-07-09 13:00:00,912.15,20.21,5.13,5.38,15.5953
2024-07-09 14:00:00,926.98,19.36,4.95,5.54,13.1436
2024-07-09 15:00:00,820.18,17.86,4.55,5.73,9.7363
2024-07-09 16:00:00,566.8,15.63,3.73,6.02,5.2059999999999995
2024-07-09 17:00:00,86.14,12.3,1.89,6.55,0.7998
2024-07-09 18:00:00,0.0,11.21,1.11,6.54,0.0
2024-07-09 19:00:00,0.0,11.41,1.22,6.0,0.0
2024-07-09 20:00:00,0.0,11.55,0.85,5.62,0.0
2024-07-09 21:00:00,0.0,10.98,1.04,5.39,0.0
2024-07-09 22:00:00,0.0,10.8,0.96,5.13,0.0
2024-07-09 23:00:00,0.0,10.68,0.57,4.99,0.0
2024-07-10 00:00:00,0.0,10.4,0.74,4.9,0.0
2024-07-10 01:00:00,0.0,9.89,1.3,4.69,0.0
2024-07-10 02:00:00,0.0,9.58,1.64,4.31,0.0
2024-07-10 03:00:00,0.0,9.64,1.37,3.98,0.0
2024-07-10 04:00:00,0.0,9.28,1.12,3.93,0.0
2024-07-10 05:00:00,0.0,8.69,1.0,4.06,0.0
2024-07-10 06:00:00,300.93,8.71,0.97,4.28,0.0341
2024-07-10 07:00:00,687.61,12.28,0.72,4.46,3.3917
2024-07-10 08:00:00,801.1,15.28,2.29,4.62,8.076
2024-07-10 09:00:00,989.89,17.43,4.32,4.78,11.9016
2024-07-10 10:00:00,949.22,18.22,5.44,5.15,14.7728
2024-07-10 11:00:00,963.21,18.1,5.81,5.59,16.3708
2024-07-10 12:00:00,945.0,17.75,5.95,5.97,16.4137
2024-07-10 13:00:00,918.26,16.86,5.8,6.29,15.3705
2024-07-10 14:00:00,922.04,15.75,5.08,6.48,13.2468
2024-07-10 15:00:00,835.93,14.69,3.94,6.51,9.8003
2024-07-10 16:00:00,688.06,13.35,2.68,6.47,5.3635
2024-07-10 17:00:00,118.87,10.69,0.84,6.64,0.8898999999999999
2024-07-10 18:00:00,0.0,9.92,1.01,6.44,0.0
2024-07-10 19:00:00,0.0,10.06,0.91,5.96,0.0
2024-07-10 20:00:00,0.0,10.14,0.63,5.63,0.0
2024-07-10 21:00:00,0.0,9.86,0.48,5.41,0.0
2024-07-10 22:00:00,0.0,9.51,0.56,5.19,0.0
2024-07-10 23:00:00,0.0,9.27,0.34,5.11,0.0
2024-07-11 00:00:00,0.0,9.14,0.21,5.06,0.0
2024-07-11 01:00:00,0.0,9.04,0.71,5.11,0.0
2024-07-11 02:00:00,0.0,8.56,0.89,5.23,0.0
2024-07-11 03:00:00,0.0,8.11,0.65,5.29,0.0
2024-07-11 04:00:00,0.0,7.89,0.69,5.24,0.0
2024-07-11 05:00:00,0.0,7.89,0.86,5.09,0.0
2024-07-11 06:00:00,231.73,8.38,0.75,4.94,0.0384
2024-07-11 07:00:00,716.01,11.15,0.61,4.79,3.5353000000000003
2024-07-11 08:00:00,797.3,14.41,1.68,4.61,8.2236
2024-07-11 09:00:00,969.57,16.46,3.73,4.73,11.958
2024-07-11 10:00:00,961.58,17.5,4.53,5.07,14.610800000000001
2024-07-11 11:00:00,939.23,18.2,5.13,5.25,16.203200000000002
2024-07-11 12:00:00,965.98,18.14,5.56,5.42,16.573
2024-07-11 13:00:00,878.75,17.62,5.42,5.53,15.4711
2024-07-11 14:00:00,893.49,16.74,5.06,5.61,13.189599999999999
2024-07-11 15:00:00,843.59,15.4,4.17,5.69,9.6601
2024-07-11 16:00:00,667.27,13.62,2.79,5.75,5.194
2024-07-11 17:00:00,121.25,10.63,1.11,6.0,0.833
2024-07-11 18:00:00,0.0,9.45,1.51,5.93,0.0
2024-07-11 19:00:00,0.0,9.52,1.27,5.51,0.0
2024-07-11 20:00:00,0.0,9.86,0.98,5.29,0.0
2024-07-11 21:00:00,0.0,9.52,1.18,5.22,0.0
2024-07-11 22:00:00,0.0,9.21,1.4,5.12,0.0
2024-07-11 23:00:00,0.0,8.93,1.51,5.01,0.0
2024-07-12 00:00:00,0.0,8.83,1.3,4.93,0.0
2024-07-12 01:00:00,0.0,8.65,1.13,4.89,0.0
2024-07-12 02:00:00,0.0,8.1,1.4,4.82,0.0
2024-07-12 03:00:00,0.0,7.81,1.45,4.75,0.0
2024-07-12 04:00:00,0.0,7.83,1.39,4.79,0.0
2024-07-12 05:00:00,0.0,7.82,1.4,4.89,0.0
2024-07-12 06:00:00,156.6,8.36,1.26,5.02,0.0291
2024-07-12 07:00:00,737.35,12.06,0.73,5.15,3.4781
2024-07-12 08:00:00,701.65,15.52,1.66,5.17,8.1414
2024-07-12 09:00:00,890.66,17.32,3.74,5.37,12.1107
2024-07-12 10:00:00,868.77,18.35,4.43,5.5,14.9248
2024-07-12 11:00:00,946.58,18.92,4.83,5.63,16.3163
2024-07-12 12:00:00,899.0,19.03,5.0,5.7,16.445
2024-07-12 13:00:00,897.04,18.68,4.97,5.73,15.598
2024-07-12 14:00:00,834.95,17.86,4.54,5.75,13.3002
2024-07-12 15:00:00,687.39,16.66,3.86,5.72,9.7644
2024-07-12 16:00:00,503.04,14.79,2.99,5.76,5.226100000000001
2024-07-12 17:00:00,46.51,11.56,1.49,6.04,0.8115
2024-07-12 18:00:00,0.0,10.09,1.38,6.08,0.0
2024-07-12 19:00:00,0.0,10.28,1.41,5.76,0.0
2024-07-12 20:00:00,0.0,10.85,0.88,5.47,0.0
2024-07-12 21:00:00,0.0,10.24,1.14,5.26,0.0
2024-07-12 22:00:00,0.0,9.69,1.56,5.01,0.0
2024-07-12 23:00:00,0.0,9.46,1.66,4.77,0.0
2024-07-13 00:00:00,0.0,9.24,1.48,4.61,0.0
2024-07-13 01:00:00,0.0,8.76,1.47,4.52,0.0
2024-07-13 02:00:00,0.0,8.23,1.46,4.47,0.0
2024-07-13 03:00:00,0.0,7.72,1.51,4.45,0.0
2024-07-13 04:00:00,0.0,7.41,1.62,4.44,0.0
2024-07-13 05:00:00,0.0,7.32,1.84,4.35,0.0
2024-07-13 06:00:00,236.17,8.07,1.96,4.21,0.0407
2024-07-13 07:00:00,617.86,13.24,1.56,4.16,3.4444999999999997
2024-07-13 08:00:00,694.94,17.67,0.79,4.07,8.1174
2024-07-13 09:00:00,941.06,19.82,2.87,4.06,11.9843
2024-07-13 10:00:00,843.93,20.88,4.05,4.28,14.7906
2024-07-13 11:00:00,921.35,21.06,4.83,4.66,15.9951
2024-07-13 12:00:00,882.39,20.9,4.95,4.97,16.2456
2024-07-13 13:00:00,926.78,20.54,4.86,5.18,15.5787
2024-07-13 14:00:00,801.78,19.61,4.57,5.38,13.5597
2024-07-13 15:00:00,720.81,18.08,3.95,5.56,9.4171
2024-07-13 16:00:00,493.94,15.93,2.91,5.78,4.9233
2024-07-13 17:00:00,40.69,12.62,1.1,6.14,0.7268
2024-07-13 18:00:00,0.0,11.44,0.98,6.12,0.0
2024-07-13 19:00:00,0.0,11.83,0.95,5.77,0.0
2024-07-13 20:00:00,0.0,11.93,0.48,5.62,0.0
2024-07-13 21:00:00,0.0,11.59,0.92,5.52,0.0
2024-07-13 22:00:00,0.0,11.4,1.31,5.26,0.0
2024-07-13 23:00:00,0.0,11.34,1.29,5.02,0.0
2024-07-14 00:00:00,0.0,10.95,1.49,4.87,0.0
2024-07-14 01:00:00,0.0,10.57,1.77,4.71,0.0
2024-07-14 02:00:00,0.0,10.32,1.85,4.56,0.0
2024-07-14 03:00:00,0.0,10.06,1.79,4.44,0.0
2024-07-14 04:00:00,0.0,9.8,1.83,4.32,0.0
2024-07-14 05:00:00,0.0,9.48,2.05,4.13,0.0
2024-07-14 06:00:00,147.76,9.88,2.21,3.9,0.0475
2024-07-14 07:00:00,635.24,14.6,1.79,3.74,3.5282999999999998
2024-07-14 08:00:00,701.77,19.04,0.67,3.67,8.209
2024-07-14 09:00:00,954.25,20.82,2.54,3.82,12.1464
2024-07-14 10:00:00,855.07,21.8,3.41,4.11,15.029300000000001
2024-07-14 11:00:00,941.69,22.56,3.98,4.31,16.5344
2024-07-14 12:00:00,888.5,22.68,4.47,4.57,16.6782
2024-07-14 13:00:00,929.35,22.22,4.6,4.81,15.6508
2024-07-14 14:00:00,872.66,21.25,4.35,4.99,13.4831
2024-07-14 15:00:00,783.42,19.81,3.65,5.11,9.9961
2024-07-14 16:00:00,631.62,17.76,2.45,5.22,5.4359
2024-07-14 17:00:00,106.35,14.58,0.74,5.53,0.9194
2024-07-14 18:00:00,0.0,12.81,1.31,5.37,0.0
2024-07-14 19:00:00,0.0,12.91,1.08,5.0,0.0
2024-07-14 20:00:00,0.0,12.57,0.64,4.92,0.0
2024-07-14 21:00:00,0.0,12.03,1.19,4.77,0.0
2024-07-14 22:00:00,0.0,11.4,1.68,4.47,0.0
2024-07-14 23:00:00,0.0,11.46,1.96,4.02,0.0
2024-07-15 00:00:00,0.0,11.89,1.78,3.64,0.0
2024-07-15 01:00:00,0.0,11.94,1.07,3.61,0.0
2024-07-15 02:00:00,0.0,11.1,0.84,3.84,0.0
2024-07-15 03:00:00,0.0,10.28,1.2,3.98,0.0
2024-07-15 04:00:00,0.0,9.67,1.71,3.88,0.0
2024-07-15 05:00:00,0.0,9.4,2.15,3.6,0.0
2024-07-15 06:00:00,278.67,10.04,2.32,3.3,0.0586
2024-07-15 07:00:00,648.54,14.88,1.84,3.15,3.5618
2024-07-15 08:00:00,839.36,19.49,0.67,3.05,8.259
2024-07-15 09:00:00,903.65,21.21,2.49,3.17,12.0067
2024-07-15 10:00:00,845.93,22.19,3.28,3.46,14.9857
2024-07-15 11:00:00,900.68,22.86,4.08,3.76,16.5318
2024-07-15 12:00:00,974.34,22.9,4.62,4.14,16.7909
2024-07-15 13:00:00,915.33,22.49,4.5,4.41,15.7366
2024-07-15 14:00:00,815.32,21.96,3.9,4.51,13.3799
2024-07-15 15:00:00,798.88,20.92,3.3,4.56,9.9437
2024-07-15 16:00:00,548.95,18.66,2.49,4.78,5.3677
2024-07-15 17:00:00,131.36,15.13,0.89,5.3,0.9117000000000001
2024-07-15 18:00:00,0.0,13.43,1.01,5.25,0.0
2024-07-15 19:00:00,0.0,13.44,1.29,4.76,0.0
2024-07-15 20:00:00,0.0,13.1,0.98,4.48,0.0
2024-07-15 21:00:00,0.0,11.97,1.22,4.33,0.0
2024-07-15 22:00:00,0.0,11.39,1.47,4.06,0.0
2024-07-15 23:00:00,0.0,11.32,1.53,3.78,0.0
2024-07-16 00:00:00,0.0,11.25,1.42,3.56,0.0
2024-07-16 01:00:00,0.0,10.99,1.3,3.43,0.0
2024-07-16 02:00:00,0.0,10.74,1.22,3.36,0.0
2024-07-16 03:00:00,0.0,10.44,1.3,3.31,0.0
2024-07-16 04:00:00,0.0,10.2,1.52,3.2,0.0
2024-07-16 05:00:00,0.0,10.17,1.52,3.06,0.0
2024-07-16 06:00:00,166.39,10.68,1.36,3.0,0.0486
2024-07-16 07:00:00,724.71,14.71,0.82,3.1,3.3551
2024-07-16 08:00:00,917.82,18.93,0.71,3.2,8.005600000000001
2024-07-16 09:00:00,1006.66,21.12,2.71,3.51,11.586400000000001
2024-07-16 10:00:00,886.79,22.47,3.55,3.87,14.4951
2024-07-16 11:00:00,932.29,23.43,4.1,4.2,16.194300000000002
2024-07-16 12:00:00,830.53,23.9,4.57,4.49,16.305600000000002
2024-07-16 13:00:00,906.88,23.78,4.88,4.72,15.3466
2024-07-16 14:00:00,816.29,22.99,4.79,4.93,13.24
2024-07-16 15:00:00,709.43,21.47,4.02,5.16,9.8436
2024-07-16 16:00:00,617.52,19.26,2.66,5.35,5.2331
2024-07-16 17:00:00,86.04,15.65,0.7,5.6,0.8107
2024-07-16 18:00:00,0.0,13.61,1.41,5.4,0.0
2024-07-16 19:00:00,0.0,13.34,1.84,4.84,0.00030000000000000003
2024-07-16 20:00:00,0.0,13.33,1.46,4.57,0.0
2024-07-16 21:00:00,0.0,12.88,1.51,4.45,0.0
2024-07-16 22:00:00,0.0,12.69,1.65,4.25,0.0
2024-07-16 23:00:00,0.0,12.65,1.55,4.05,0.0
2024-07-17 00:00:00,0.0,12.33,1.37,3.95,0.0
2024-07-17 01:00:00,0.0,11.63,1.44,3.95,0.0
2024-07-17 02:00:00,0.0,11.03,1.73,3.96,0.0
2024-07-17 03:00:00,0.0,10.8,1.95,4.07,0.0
2024-07-17 04:00:00,0.0,10.69,2.04,4.33,0.0
2024-07-17 05:00:00,0.0,10.57,2.07,4.73,0.0008
2024-07-17 06:00:00,194.35,11.18,2.13,5.18,0.0008
2024-07-17 07:00:00,722.48,15.61,1.82,5.55,2.1806
2024-07-17 08:00:00,913.93,19.46,0.97,5.44,7.6646
2024-07-17 09:00:00,985.23,21.48,3.26,5.31,11.3893
2024-07-17 10:00:00,958.13,22.48,4.39,5.53,14.1555
2024-07-17 11:00:00,914.05,22.9,5.01,5.8,15.7513
2024-07-17 12:00:00,774.77,22.84,5.26,6.02,16.0384
2024-07-17 13:00:00,793.57,22.34,5.24,6.13,15.197
2024-07-17 14:00:00,711.64,21.41,4.8,6.1,12.815999999999999
2024-07-17 15:00:00,697.36,20.04,3.66,6.2,9.3733
2024-07-17 16:00:00,427.69,18.36,2.35,6.25,5.0857
2024-07-17 17:00:00,66.64,15.2,0.77,6.42,0.8531
2024-07-17 18:00:00,0.0,13.41,1.33,6.4,0.0
2024-07-17 19:00:00,0.0,13.55,1.94,6.01,0.0
2024-07-17 20:00:00,0.0,14.4,1.26,5.76,0.0
2024-07-17 21:00:00,0.0,13.87,0.99,5.75,0.0
2024-07-17 22:00:00,0.0,13.36,1.21,5.72,0.0
2024-07-17 23:00:00,0.0,13.19,1.33,5.62,0.0
2024-07-18 00:00:00,0.0,13.03,1.35,5.5,0.0
2024-07-18 01:00:00,0.0,12.83,1.37,5.37,0.0
2024-07-18 02:00:00,0.0,12.69,1.38,5.17,0.0
2024-07-18 03:00:00,0.0,12.56,1.41,4.95,0.0
2024-07-18 04:00:00,0.0,12.32,1.43,4.76,0.0
2024-07-18 05:00:00,0.0,11.92,1.55,4.64,0.0
2024-07-18 06:00:00,134.27,12.22,1.75,4.55,0.0669
2024-07-18 07:00:00,608.33,16.52,1.49,4.45,3.0174
2024-07-18 08:00:00,924.06,20.45,1.39,4.28,7.7714
2024-07-18 09:00:00,949.48,22.35,3.13,4.34,11.536999999999999
2024-07-18 10:00:00,925.2,23.32,4.32,4.55,14.3157
2024-07-18 11:00:00,950.24,23.55,5.02,4.95,15.7345
2024-07-18 12:00:00,948.78,23.29,5.41,5.27,16.1068
2024-07-18 13:00:00,934.42,22.52,5.41,5.51,15.1805
2024-07-18 14:00:00,878.29,21.44,5.01,5.61,12.8066
2024-07-18 15:00:00,859.98,19.77,4.07,5.74,9.3576
2024-07-18 16:00:00,658.77,17.74,2.72,5.83,4.9353
2024-07-18 17:00:00,139.49,14.74,1.26,6.09,0.7668
2024-07-18 18:00:00,0.0,12.76,0.97,6.15,0.0
2024-07-18 19:00:00,0.0,12.72,1.58,5.82,0.0
2024-07-18 20:00:00,0.0,13.31,0.89,5.63,0.0
2024-07-18 21:00:00,0.0,12.81,0.8,5.63,0.0
2024-07-18 22:00:00,0.0,12.57,1.2,5.53,0.0
2024-07-18 23:00:00,0.0,12.77,1.22,5.31,0.0
2024-07-19 00:00:00,0.0,12.96,0.98,5.13,0.0
2024-07-19 01:00:00,0.0,12.64,0.96,5.02,0.0
2024-07-19 02:00:00,0.0,12.32,1.24,4.86,0.0
2024-07-19 03:00:00,0.0,12.21,1.45,4.61,0.0
2024-07-19 04:00:00,0.0,12.39,1.36,4.41,0.0
2024-07-19 05:00:00,0.0,12.21,1.39,4.3,0.0
2024-07-19 06:00:00,219.37,12.24,1.54,4.17,0.0582
2024-07-19 07:00:00,690.6,15.75,1.23,4.05,3.1732
2024-07-19 08:00:00,943.57,19.27,1.35,4.26,7.8821
2024-07-19 09:00:00,978.06,21.02,3.26,4.48,11.8862
2024-07-19 10:00:00,891.49,21.66,4.55,4.93,14.7697
2024-07-19 11:00:00,976.53,21.69,5.09,5.39,16.2784
2024-07-19 12:00:00,937.27,21.63,5.01,5.64,16.676299999999998
2024-07-19 13:00:00,948.34,21.25,5.27,5.82,15.6929
2024-07-19 14:00:00,1006.14,19.96,5.37,6.02,13.276499999999999
2024-07-19 15:00:00,830.41,18.16,4.3,6.13,9.5463
2024-07-19 16:00:00,690.17,16.36,2.81,6.19,4.9425
2024-07-19 17:00:00,138.84,13.41,1.33,6.34,0.8439
2024-07-19 18:00:00,0.0,11.84,0.91,6.38,0.0
2024-07-19 19:00:00,0.0,12.16,1.13,6.01,0.0
2024-07-19 20:00:00,0.0,12.05,0.93,5.92,0.0
2024-07-19 21:00:00,0.0,11.62,1.24,5.95,0.0
2024-07-19 22:00:00,0.0,11.28,1.47,5.79,0.0
2024-07-19 23:00:00,0.0,10.79,1.58,5.5,0.0
2024-07-20 00:00:00,0.0,10.15,1.94,5.1,0.0
2024-07-20 01:00:00,0.0,9.9,2.17,4.65,0.0
2024-07-20 02:00:00,0.0,9.8,2.43,4.3,0.0
2024-07-20 03:00:00,0.0,9.68,2.8,4.1,0.0
2024-07-20 04:00:00,0.0,9.65,3.11,4.07,0.0
2024-07-20 05:00:00,0.0,9.44,3.36,4.07,0.0
2024-07-20 06:00:00,191.13,9.95,3.65,4.0,0.2637
2024-07-20 07:00:00,742.31,14.31,3.32,4.04,3.8445
2024-07-20 08:00:00,862.62,17.9,1.44,4.07,6.888199999999999
2024-07-20 09:00:00,969.21,19.86,3.16,4.24,9.8736
2024-07-20 10:00:00,960.87,20.32,4.4,4.73,13.8292
2024-07-20 11:00:00,988.91,20.1,5.23,5.19,15.996
2024-07-20 12:00:00,942.04,19.03,5.59,5.58,16.5401
2024-07-20 13:00:00,941.51,18.3,5.45,5.82,15.8204
2024-07-20 14:00:00,904.33,17.38,5.04,5.98,13.4892
2024-07-20 15:00:00,813.06,16.06,4.56,6.12,9.8653
2024-07-20 16:00:00,644.68,14.0,4.25,6.33,5.0965
2024-07-20 17:00:00,119.96,10.79,2.97,6.74,0.796
2024-07-20 18:00:00,0.0,9.86,1.77,6.88,0.0
2024-07-20 19:00:00,0.0,9.81,1.43,6.75,0.0
2024-07-20 20:00:00,0.0,9.72,1.52,6.67,0.0
2024-07-20 21:00:00,0.0,9.63,1.47,6.59,0.0
2024-07-20 22:00:00,0.0,9.7,1.35,6.46,0.0
2024-07-20 23:00:00,0.0,9.7,1.32,6.35,0.0
2024-07-21 00:00:00,0.0,9.58,1.52,6.25,0.0
2024-07-21 01:00:00,0.0,9.35,1.73,6.15,0.0
2024-07-21 02:00:00,0.0,9.34,1.51,6.04,0.0
2024-07-21 03:00:00,0.0,9.43,1.09,5.99,0.0
2024-07-21 04:00:00,0.0,9.12,1.12,6.0,0.0
2024-07-21 05:00:00,0.0,8.77,1.25,5.98,0.0
2024-07-21 06:00:00,135.79,9.3,1.19,5.95,0.0587
2024-07-21 07:00:00,643.23,13.51,0.93,5.86,3.2748
2024-07-21 08:00:00,737.54,17.14,1.75,5.82,7.9197999999999995
2024-07-21 09:00:00,888.02,18.92,3.83,6.09,11.6021
2024-07-21 10:00:00,895.16,19.81,4.6,6.31,14.2025
2024-07-21 11:00:00,929.65,20.27,5.14,6.46,15.805299999999999
2024-07-21 12:00:00,838.33,20.29,5.43,6.6,16.435
2024-07-21 13:00:00,850.78,19.92,5.37,6.7,15.578199999999999
2024-07-21 14:00:00,805.15,19.19,4.9,6.74,13.1286
2024-07-21 15:00:00,757.21,18.21,4.27,6.7,9.7313
2024-07-21 16:00:00,442.79,16.57,3.63,6.74,5.3403
2024-07-21 17:00:00,51.67,13.35,2.26,7.02,0.7714
2024-07-21 18:00:00,0.0,12.05,1.69,7.07,0.0
2024-07-21 19:00:00,0.0,12.4,1.67,6.79,0.0
2024-07-21 20:00:00,0.0,12.52,1.38,6.64,0.0
2024-07-21 21:00:00,0.0,12.34,1.76,6.56,0.0
2024-07-21 22:00:00,0.0,12.06,1.6,6.44,0.0
2024-07-21 23:00:00,0.0,11.88,1.45,6.29,0.0
2024-07-22 00:00:00,0.0,11.59,1.34,6.15,0.0
2024-07-22 01:00:00,0.0,11.42,1.19,6.06,0.0
2024-07-22 02:00:00,0.0,10.91,1.37,6.03,0.0
2024-07-22 03:00:00,0.0,10.38,1.7,5.99,0.0
2024-07-22 04:00:00,0.0,10.11,1.87,5.92,0.0
2024-07-22 05:00:00,0.0,9.95,1.85,5.9,0.0
2024-07-22 06:00:00,164.47,10.46,1.96,5.91,0.0461
2024-07-22 07:00:00,674.48,14.69,1.76,5.94,3.4077
2024-07-22 08:00:00,814.23,18.11,2.03,5.88,7.9975000000000005
2024-07-22 09:00:00,858.58,19.55,3.67,6.06,11.6914
2024-07-22 10:00:00,891.65,20.28,4.32,6.35,14.5578
2024-07-22 11:00:00,942.85,20.72,4.84,6.55,16.2318
2024-07-22 12:00:00,902.97,20.74,5.14,6.74,16.5992
2024-07-22 13:00:00,867.64,20.31,5.2,6.93,15.580400000000001
2024-07-22 14:00:00,791.02,19.39,5.05,7.08,13.0467
2024-07-22 15:00:00,687.17,18.03,4.28,7.17,9.489
2024-07-22 16:00:00,427.31,16.32,3.19,7.19,5.0124
2024-07-22 17:00:00,50.79,13.81,1.83,7.3,0.8115
2024-07-22 18:00:00,0.0,12.06,1.38,7.37,0.0
2024-07-22 19:00:00,0.0,11.61,1.79,7.19,0.0
2024-07-22 20:00:00,0.0,11.71,1.62,7.03,0.0
2024-07-22 21:00:00,0.0,11.58,1.56,6.97,0.0
2024-07-22 22:00:00,0.0,11.55,1.51,6.88,0.0
2024-07-22 23:00:00,0.0,11.64,1.34,6.77,0.0
2024-07-23 00:00:00,0.0,11.65,1.24,6.65,0.0
2024-07-23 01:00:00,0.0,11.64,1.23,6.49,0.0
2024-07-23 02:00:00,0.0,11.64,1.18,6.33,0.0
2024-07-23 03:00:00,0.0,11.62,1.17,6.2,0.0
2024-07-23 04:00:00,0.0,11.55,1.26,6.08,0.0
2024-07-23 05:00:00,0.0,11.53,1.38,5.96,0.0
2024-07-23 06:00:00,91.06,12.01,1.45,5.88,0.0633
2024-07-23 07:00:00,575.77,15.85,0.9,6.0,3.3526
2024-07-23 08:00:00,765.63,18.96,1.31,6.03,7.9079
2024-07-23 09:00:00,782.1,20.5,3.04,6.18,11.6073
2024-07-23 10:00:00,858.82,21.35,4.28,6.43,14.5
